2026-04-12 01:17:53,082-INFO-root-Scraped data from page 15
2026-04-12 01:17:53,474-INFO-root-Scraped data from page 16
2026-04-12 01:17:53,858-INFO-root-Scraped data from page 17
2026-04-12 01:17:54,250-INFO-root-Scraped data from page 18
2026-04-12 01:17:54,637-INFO-root-Scraped data from page 19
2026-04-12 01:17:55,042-INFO-root-Scraped data from page 20
2026-04-12 01:51:54,210-INFO-root-Execution started..
2026-04-12 01:51:55,021-INFO-root-Scraped data from page 1
2026-04-12 01:51:55,027-ERROR-root-'NoneType' object is not subscriptable
2026-04-12 01:51:55,648-INFO-root-Scraped data from page 2
2026-04-12 01:51:55,649-ERROR-root-'NoneType' object is not subscriptable
2026-04-12 01:51:56,265-INFO-root-Scraped data from page 3
2026-04-12 01:51:56,267-ERROR-root-'NoneType' object is not subscriptable
2026-04-12 01:51:56,833-INFO-root-Scraped data from page 4
2026-04-12 01:51:57,455-INFO-root-Scraped data from page 5
2026-04-12 01:51:57,457-ERROR-root-'NoneType' object is not subscriptable
2026-04-12 01:51:57,860-INFO-root-Scraped data from page 6
2026-04-12 01:51:58,314-INFO-root-Scraped data from page 7
2026-04-12 01:51:58,822-INFO-root-Scraped data from page 8
2026-04-12 01:51:59,316-INFO-root-Scraped data from page 9
2026-04-12 01:51:59,721-INFO-root-Scraped data from page 10
2026-04-12 01:52:00,100-INFO-root-Scraped data from page 11
2026-04-12 01:52:00,561-INFO-root-Scraped data from page 12
2026-04-12 01:52:01,050-INFO-root-Scraped data from page 13
2026-04-12 01:52:01,454-INFO-root-Scraped data from page 14
2026-04-12 01:52:02,893-INFO-root-Scraped data from page 15
2026-04-12 01:52:03,501-INFO-root-Scraped data from page 16
2026-04-12 01:52:03,921-INFO-root-Scraped data from page 17
2026-04-12 01:52:04,664-INFO-root-Scraped data from page 18
2026-04-12 01:52:05,300-INFO-root-Scraped data from page 19
2026-04-12 01:52:05,738-INFO-root-Scraped data from page 20
2026-04-12 02:05:12,899-INFO-root-Execution started..
2026-04-12 02:05:13,857-INFO-root-Scraped data from page 1
2026-04-12 02:05:13,859-ERROR-root-'NoneType' object is not subscriptable
2026-04-12 02:05:14,523-INFO-root-Scraped data from page 2
2026-04-12 02:05:14,525-ERROR-root-'NoneType' object is not subscriptable
2026-04-12 02:05:15,135-INFO-root-Scraped data from page 3
2026-04-12 02:05:15,136-ERROR-root-'NoneType' object is not subscriptable
2026-04-12 02:05:15,801-INFO-root-Scraped data from page 4
2026-04-12 02:05:16,437-INFO-root-Scraped data from page 5
2026-04-12 02:05:16,439-ERROR-root-'NoneType' object is not subscriptable
2026-04-12 02:05:16,797-INFO-root-Scraped data from page 6
